Customer_ID,Total_Rides,Customer_Segment
CUST_5483,4,Occasional
CUST_5484,1,One-time
CUST_5485,4,Occasional
CUST_5486,2,Occasional
CUST_5487,4,Occasional
CUST_5488,3,Occasional
CUST_5489,3,Occasional
CUST_5490,1,One-time
CUST_5491,2,Occasional
CUST_5492,2,Occasional
CUST_5493,4,Occasional
CUST_5494,2,Occasional
CUST_5495,1,One-time
CUST_5496,4,Occasional
CUST_5497,1,One-time
CUST_5498,3,Occasional
CUST_5499,1,One-time
CUST_5500,4,Occasional
CUST_5501,4,Occasional
CUST_5502,1,One-time
CUST_5503,2,Occasional
CUST_5504,2,Occasional
CUST_5505,4,Occasional
CUST_5506,3,Occasional
CUST_5507,2,Occasional
CUST_5508,2,Occasional
CUST_5509,4,Occasional
CUST_5510,3,Occasional
CUST_5511,1,One-time
CUST_5512,4,Occasional
CUST_5513,3,Occasional
CUST_5514,3,Occasional
CUST_5515,1,One-time
CUST_5516,1,One-time
CUST_5518,4,Occasional
CUST_5519,3,Occasional
CUST_5520,4,Occasional
CUST_5521,5,Occasional
CUST_5522,1,One-time
CUST_5523,4,Occasional
CUST_5524,3,Occasional
CUST_5525,3,Occasional
CUST_5526,3,Occasional
CUST_5527,2,Occasional
CUST_5528,3,Occasional
CUST_5529,2,Occasional
CUST_5530,4,Occasional
CUST_5532,2,Occasional
CUST_5533,3,Occasional
CUST_5534,1,One-time
CUST_5535,2,Occasional
CUST_5536,3,Occasional
CUST_5537,2,Occasional
CUST_5538,1,One-time
CUST_5539,3,Occasional
CUST_5540,1,One-time
CUST_5541,3,Occasional
CUST_5542,2,Occasional
CUST_5543,3,Occasional
CUST_5544,6,Frequent
CUST_5545,2,Occasional
CUST_5546,3,Occasional
CUST_5549,3,Occasional
CUST_5550,3,Occasional
CUST_5551,1,One-time
CUST_5552,4,Occasional
CUST_5553,3,Occasional
CUST_5554,3,Occasional
CUST_5555,1,One-time
CUST_5556,4,Occasional
CUST_5557,4,Occasional
CUST_5558,4,Occasional
CUST_5559,2,Occasional
CUST_5560,3,Occasional
CUST_5561,2,Occasional
CUST_5562,5,Occasional
CUST_5563,5,Occasional
CUST_5564,2,Occasional
CUST_5565,2,Occasional
CUST_5566,2,Occasional
CUST_5567,1,One-time
CUST_5568,1,One-time
CUST_5569,4,Occasional
CUST_5570,3,Occasional
CUST_5571,2,Occasional
CUST_5572,2,Occasional
CUST_5573,3,Occasional
CUST_5574,2,Occasional
CUST_5575,2,Occasional
CUST_5576,3,Occasional
CUST_5577,1,One-time
CUST_5578,4,Occasional
CUST_5579,2,Occasional
CUST_5580,1,One-time
CUST_5581,3,Occasional
CUST_5582,2,Occasional
CUST_5583,4,Occasional
CUST_5584,3,Occasional
CUST_5585,1,One-time
CUST_5587,3,Occasional
CUST_5588,1,One-time
CUST_5589,2,Occasional
CUST_5590,3,Occasional
CUST_5591,2,Occasional
CUST_5592,3,Occasional
CUST_5593,4,Occasional
CUST_5594,1,One-time
CUST_5595,1,One-time
CUST_5596,3,Occasional
CUST_5597,3,Occasional
CUST_5598,2,Occasional
CUST_5599,1,One-time
CUST_5600,1,One-time
CUST_5601,3,Occasional
CUST_5602,2,Occasional
CUST_5603,2,Occasional
CUST_5605,2,Occasional
CUST_5606,2,Occasional
CUST_5607,1,One-time
CUST_5609,2,Occasional
CUST_5610,4,Occasional
CUST_5611,1,One-time
CUST_5612,3,Occasional
CUST_5613,2,Occasional
CUST_5614,2,Occasional
CUST_5615,3,Occasional
CUST_5616,5,Occasional
CUST_5617,4,Occasional
CUST_5618,1,One-time
CUST_5620,1,One-time
CUST_5621,2,Occasional
CUST_5622,1,One-time
CUST_5623,4,Occasional
CUST_5624,1,One-time
CUST_5625,2,Occasional
CUST_5626,2,Occasional
CUST_5627,4,Occasional
CUST_5628,2,Occasional
CUST_5629,1,One-time
CUST_5630,3,Occasional
CUST_5631,2,Occasional
CUST_5632,1,One-time
CUST_5633,3,Occasional
CUST_5634,2,Occasional
CUST_5635,3,Occasional
CUST_5636,3,Occasional
CUST_5637,3,Occasional
CUST_5638,3,Occasional
CUST_5639,1,One-time
CUST_5640,3,Occasional
CUST_5641,4,Occasional
CUST_5643,4,Occasional
CUST_5644,3,Occasional
CUST_5645,1,One-time
CUST_5646,4,Occasional
CUST_5647,1,One-time
CUST_5648,2,Occasional
CUST_5649,2,Occasional
CUST_5650,1,One-time
CUST_5651,3,Occasional
CUST_5652,1,One-time
CUST_5653,2,Occasional
CUST_5654,4,Occasional
CUST_5655,2,Occasional
CUST_5656,5,Occasional
CUST_5657,1,One-time
CUST_5658,2,Occasional
CUST_5659,5,Occasional
CUST_5660,4,Occasional
CUST_5661,3,Occasional
CUST_5662,1,One-time
CUST_5663,2,Occasional
CUST_5664,3,Occasional
CUST_5665,2,Occasional
CUST_5666,2,Occasional
CUST_5667,1,One-time
CUST_5668,6,Frequent
CUST_5669,2,Occasional
CUST_5670,6,Frequent
CUST_5671,2,Occasional
CUST_5672,1,One-time
CUST_5673,4,Occasional
CUST_5674,1,One-time
CUST_5675,4,Occasional
CUST_5676,3,Occasional
CUST_5677,1,One-time
CUST_5678,2,Occasional
CUST_5681,3,Occasional
CUST_5683,3,Occasional
CUST_5684,3,Occasional
CUST_5685,1,One-time
CUST_5686,1,One-time
CUST_5687,3,Occasional
CUST_5689,1,One-time
CUST_5690,1,One-time
CUST_5693,4,Occasional
CUST_5694,2,Occasional
CUST_5695,3,Occasional
CUST_5696,2,Occasional
CUST_5697,2,Occasional
CUST_5698,3,Occasional
CUST_5699,6,Frequent
CUST_5700,3,Occasional
CUST_5701,1,One-time
CUST_5702,2,Occasional
CUST_5703,4,Occasional
CUST_5705,5,Occasional
CUST_5706,3,Occasional
CUST_5707,2,Occasional
CUST_5708,2,Occasional
CUST_5709,2,Occasional
CUST_5710,1,One-time
CUST_5711,1,One-time
CUST_5712,5,Occasional
CUST_5713,3,Occasional
CUST_5714,1,One-time
CUST_5715,3,Occasional
CUST_5716,2,Occasional
CUST_5717,3,Occasional
CUST_5718,3,Occasional
CUST_5719,4,Occasional
CUST_5720,3,Occasional
CUST_5722,3,Occasional
CUST_5723,1,One-time
CUST_5724,2,Occasional
CUST_5725,3,Occasional
CUST_5726,3,Occasional
CUST_5727,1,One-time
CUST_5728,3,Occasional
CUST_5729,2,Occasional
CUST_5731,5,Occasional
CUST_5732,1,One-time
CUST_5734,4,Occasional
CUST_5735,1,One-time
CUST_5736,2,Occasional
CUST_5737,1,One-time
CUST_5738,2,Occasional
CUST_5739,4,Occasional
CUST_5740,5,Occasional
CUST_5741,2,Occasional
CUST_5742,5,Occasional
CUST_5743,1,One-time
CUST_5744,2,Occasional
CUST_5745,4,Occasional
CUST_5746,1,One-time
CUST_5747,4,Occasional
CUST_5748,3,Occasional
CUST_5749,6,Frequent
CUST_5750,1,One-time
CUST_5751,3,Occasional
CUST_5752,1,One-time
CUST_5753,1,One-time
CUST_5754,6,Frequent
CUST_5756,1,One-time
CUST_5757,2,Occasional
CUST_5758,2,Occasional
CUST_5759,2,Occasional
CUST_5760,4,Occasional
CUST_5761,3,Occasional
CUST_5762,5,Occasional
CUST_5764,4,Occasional
CUST_5765,2,Occasional
CUST_5766,1,One-time
CUST_5767,2,Occasional
CUST_5768,1,One-time
CUST_5769,3,Occasional
CUST_5770,1,One-time
CUST_5771,3,Occasional
CUST_5772,1,One-time
CUST_5773,4,Occasional
CUST_5774,4,Occasional
CUST_5775,4,Occasional
CUST_5776,1,One-time
CUST_5777,2,Occasional
CUST_5778,2,Occasional
CUST_5780,2,Occasional
CUST_5781,6,Frequent
CUST_5782,2,Occasional
CUST_5783,1,One-time
CUST_5784,1,One-time
CUST_5785,1,One-time
CUST_5786,5,Occasional
CUST_5788,3,Occasional
CUST_5789,3,Occasional
CUST_5790,1,One-time
CUST_5791,1,One-time
CUST_5792,2,Occasional
CUST_5794,2,Occasional
CUST_5795,4,Occasional
CUST_5796,2,Occasional
CUST_5797,1,One-time
CUST_5798,1,One-time
CUST_5799,4,Occasional
CUST_5800,1,One-time
CUST_5801,4,Occasional
CUST_5802,1,One-time
CUST_5803,3,Occasional
CUST_5804,1,One-time
CUST_5805,1,One-time
CUST_5806,5,Occasional
CUST_5807,3,Occasional
CUST_5808,3,Occasional
CUST_5809,3,Occasional
CUST_5810,1,One-time
CUST_5811,3,Occasional
CUST_5813,3,Occasional
CUST_5814,2,Occasional
CUST_5815,1,One-time
CUST_5816,4,Occasional
CUST_5817,3,Occasional
CUST_5818,1,One-time
CUST_5819,6,Frequent
CUST_5820,4,Occasional
CUST_5821,1,One-time
CUST_5822,1,One-time
CUST_5823,4,Occasional
CUST_5825,4,Occasional
CUST_5826,1,One-time
CUST_5827,1,One-time
CUST_5828,3,Occasional
CUST_5829,1,One-time
CUST_5830,2,Occasional
CUST_5831,6,Frequent
CUST_5832,4,Occasional
CUST_5833,5,Occasional
CUST_5834,1,One-time
CUST_5835,6,Frequent
CUST_5836,1,One-time
CUST_5837,1,One-time
CUST_5838,1,One-time
CUST_5839,2,Occasional
CUST_5840,3,Occasional
CUST_5841,3,Occasional
CUST_5842,4,Occasional
CUST_5843,5,Occasional
CUST_5844,3,Occasional
CUST_5845,1,One-time
CUST_5846,5,Occasional
CUST_5847,1,One-time
CUST_5849,1,One-time
CUST_5850,2,Occasional
CUST_5851,1,One-time
CUST_5852,2,Occasional
CUST_5853,3,Occasional
CUST_5855,1,One-time
CUST_5856,2,Occasional
CUST_5857,1,One-time
CUST_5859,3,Occasional
CUST_5860,1,One-time
CUST_5861,5,Occasional
CUST_5862,3,Occasional
CUST_5863,1,One-time
CUST_5864,2,Occasional
CUST_5869,1,One-time
CUST_5871,4,Occasional
CUST_5872,2,Occasional
CUST_5873,4,Occasional
CUST_5874,2,Occasional
CUST_5875,2,Occasional
CUST_5876,3,Occasional
CUST_5877,2,Occasional
CUST_5878,1,One-time
CUST_5880,1,One-time
CUST_5881,3,Occasional
CUST_5882,2,Occasional
CUST_5883,1,One-time
CUST_5884,1,One-time
CUST_5885,2,Occasional
CUST_5886,1,One-time
CUST_5887,1,One-time
CUST_5888,6,Frequent
CUST_5889,5,Occasional
CUST_5890,2,Occasional
CUST_5891,6,Frequent
CUST_5892,2,Occasional
CUST_5893,1,One-time
CUST_5894,2,Occasional
CUST_5895,3,Occasional
CUST_5896,4,Occasional
CUST_5897,2,Occasional
CUST_5900,3,Occasional
CUST_5901,2,Occasional
CUST_5902,5,Occasional
CUST_5903,3,Occasional
CUST_5904,2,Occasional
CUST_5905,1,One-time
CUST_5906,2,Occasional
CUST_5907,4,Occasional
CUST_5908,4,Occasional
CUST_5909,3,Occasional
CUST_5910,3,Occasional
CUST_5911,2,Occasional
CUST_5912,2,Occasional
CUST_5913,5,Occasional
CUST_5914,3,Occasional
CUST_5915,3,Occasional
CUST_5916,3,Occasional
CUST_5917,1,One-time
CUST_5918,5,Occasional
CUST_5919,7,Frequent
CUST_5920,6,Frequent
CUST_5921,4,Occasional
CUST_5922,1,One-time
CUST_5923,3,Occasional
CUST_5924,2,Occasional
CUST_5925,2,Occasional
CUST_5926,1,One-time
CUST_5927,1,One-time
CUST_5929,3,Occasional
CUST_5930,2,Occasional
CUST_5931,2,Occasional
CUST_5932,2,Occasional
CUST_5933,6,Frequent
CUST_5934,3,Occasional
CUST_5935,1,One-time
CUST_5936,1,One-time
CUST_5937,4,Occasional
CUST_5938,1,One-time
CUST_5939,4,Occasional
CUST_5940,4,Occasional
CUST_5941,2,Occasional
CUST_5942,2,Occasional
CUST_5944,3,Occasional
CUST_5945,3,Occasional
CUST_5946,1,One-time
CUST_5947,5,Occasional
CUST_5948,3,Occasional
CUST_5949,7,Frequent
CUST_5950,2,Occasional
CUST_5951,2,Occasional
CUST_5952,4,Occasional
CUST_5953,2,Occasional
CUST_5954,1,One-time
CUST_5956,3,Occasional
CUST_5957,1,One-time
CUST_5958,2,Occasional
CUST_5959,5,Occasional
CUST_5960,4,Occasional
CUST_5961,5,Occasional
CUST_5962,2,Occasional
CUST_5963,5,Occasional
CUST_5964,1,One-time
CUST_5965,2,Occasional
CUST_5966,1,One-time
CUST_5967,6,Frequent
CUST_5968,4,Occasional
CUST_5969,1,One-time
CUST_5970,2,Occasional
CUST_5971,3,Occasional
CUST_5972,2,Occasional
CUST_5973,2,Occasional
CUST_5974,3,Occasional
CUST_5975,1,One-time
CUST_5977,1,One-time
CUST_5978,2,Occasional
CUST_5979,4,Occasional
CUST_5980,1,One-time
CUST_5981,4,Occasional
CUST_5982,4,Occasional
CUST_5984,1,One-time
CUST_5985,2,Occasional
CUST_5986,3,Occasional
CUST_5987,1,One-time
CUST_5989,4,Occasional
CUST_5990,3,Occasional
CUST_5991,5,Occasional
CUST_5992,4,Occasional
CUST_5993,1,One-time
CUST_5994,4,Occasional
CUST_5995,4,Occasional
CUST_5996,1,One-time
CUST_5997,1,One-time
CUST_5998,2,Occasional
CUST_5999,4,Occasional
CUST_6000,2,Occasional
CUST_6001,1,One-time
CUST_6002,2,Occasional
CUST_6003,3,Occasional
CUST_6004,3,Occasional
CUST_6005,2,Occasional
CUST_6006,4,Occasional
CUST_6007,2,Occasional
CUST_6008,1,One-time
CUST_6009,2,Occasional
CUST_6010,2,Occasional
CUST_6011,2,Occasional
CUST_6013,1,One-time
CUST_6014,3,Occasional
CUST_6015,1,One-time
CUST_6016,4,Occasional
CUST_6017,2,Occasional
CUST_6018,1,One-time
CUST_6019,3,Occasional
CUST_6020,2,Occasional
CUST_6021,2,Occasional
CUST_6022,2,Occasional
CUST_6023,3,Occasional
CUST_6024,2,Occasional
CUST_6025,1,One-time
CUST_6026,3,Occasional
CUST_6027,1,One-time
CUST_6028,3,Occasional
CUST_6029,2,Occasional
CUST_6030,1,One-time
CUST_6031,3,Occasional
CUST_6032,1,One-time
CUST_6033,1,One-time
CUST_6034,2,Occasional
CUST_6035,1,One-time
CUST_6036,5,Occasional
CUST_6037,1,One-time
CUST_6038,4,Occasional
CUST_6039,3,Occasional
CUST_6040,1,One-time
CUST_6041,3,Occasional
CUST_6042,2,Occasional
CUST_6043,1,One-time
CUST_6044,1,One-time
CUST_6045,1,One-time
CUST_6046,4,Occasional
CUST_6047,6,Frequent
CUST_6048,1,One-time
CUST_6049,2,Occasional
CUST_6050,4,Occasional
CUST_6051,2,Occasional
CUST_6052,2,Occasional
CUST_6053,2,Occasional
CUST_6054,5,Occasional
CUST_6055,1,One-time
CUST_6056,1,One-time
CUST_6057,1,One-time
CUST_6058,2,Occasional
CUST_6059,1,One-time
CUST_6060,4,Occasional
CUST_6061,2,Occasional
CUST_6062,2,Occasional
CUST_6063,1,One-time
CUST_6064,1,One-time
CUST_6065,2,Occasional
CUST_6067,9,Frequent
CUST_6068,2,Occasional
CUST_6070,4,Occasional
CUST_6071,4,Occasional
CUST_6072,3,Occasional
CUST_6073,1,One-time
CUST_6074,2,Occasional
CUST_6075,4,Occasional
CUST_6076,1,One-time
CUST_6077,2,Occasional
CUST_6078,1,One-time
CUST_6079,1,One-time
CUST_6080,2,Occasional
CUST_6081,3,Occasional
CUST_6082,2,Occasional
CUST_6083,1,One-time
CUST_6084,3,Occasional
CUST_6085,5,Occasional
CUST_6087,3,Occasional
CUST_6088,1,One-time
CUST_6089,3,Occasional
CUST_6090,1,One-time
CUST_6091,4,Occasional
CUST_6092,3,Occasional
CUST_6093,2,Occasional
CUST_6094,1,One-time
CUST_6095,3,Occasional
CUST_6096,2,Occasional
CUST_6097,2,Occasional
CUST_6098,4,Occasional
CUST_6099,1,One-time
CUST_6101,1,One-time
CUST_6102,2,Occasional
CUST_6103,2,Occasional
CUST_6104,2,Occasional
CUST_6105,5,Occasional
CUST_6106,3,Occasional
CUST_6107,2,Occasional
CUST_6108,1,One-time
CUST_6109,1,One-time
CUST_6110,2,Occasional
CUST_6111,2,Occasional
CUST_6112,1,One-time
CUST_6113,3,Occasional
CUST_6114,2,Occasional
CUST_6115,2,Occasional
CUST_6116,1,One-time
CUST_6117,1,One-time
CUST_6118,2,Occasional
CUST_6119,5,Occasional
CUST_6120,4,Occasional
CUST_6121,1,One-time
CUST_6122,2,Occasional
CUST_6123,3,Occasional
CUST_6125,1,One-time
CUST_6126,3,Occasional
CUST_6127,2,Occasional
CUST_6128,3,Occasional
CUST_6129,6,Frequent
CUST_6130,1,One-time
CUST_6131,5,Occasional
CUST_6132,4,Occasional
CUST_6133,3,Occasional
CUST_6134,5,Occasional
CUST_6135,3,Occasional
CUST_6136,2,Occasional
CUST_6137,2,Occasional
CUST_6138,3,Occasional
CUST_6139,6,Frequent
CUST_6140,3,Occasional
CUST_6141,2,Occasional
CUST_6142,2,Occasional
CUST_6143,7,Frequent
CUST_6144,1,One-time
CUST_6145,2,Occasional
CUST_6146,3,Occasional
CUST_6147,4,Occasional
CUST_6148,3,Occasional
CUST_6149,3,Occasional
CUST_6150,4,Occasional
CUST_6151,1,One-time
CUST_6152,6,Frequent
CUST_6153,3,Occasional
CUST_6154,2,Occasional
CUST_6155,1,One-time
CUST_6156,2,Occasional
CUST_6157,4,Occasional
CUST_6158,1,One-time
CUST_6159,1,One-time
CUST_6160,1,One-time
CUST_6161,2,Occasional
CUST_6162,2,Occasional
CUST_6163,5,Occasional
CUST_6164,2,Occasional
CUST_6165,2,Occasional
CUST_6166,3,Occasional
CUST_6167,2,Occasional
CUST_6168,2,Occasional
CUST_6169,5,Occasional
CUST_6170,1,One-time
CUST_6171,2,Occasional
CUST_6172,4,Occasional
CUST_6174,2,Occasional
CUST_6175,1,One-time
CUST_6176,2,Occasional
CUST_6177,2,Occasional
CUST_6178,1,One-time
CUST_6179,1,One-time
CUST_6180,3,Occasional
CUST_6181,2,Occasional
CUST_6182,1,One-time
CUST_6183,5,Occasional
CUST_6184,1,One-time
CUST_6185,7,Frequent
CUST_6186,2,Occasional
CUST_6187,2,Occasional
CUST_6188,4,Occasional
CUST_6189,4,Occasional
CUST_6191,2,Occasional
CUST_6192,2,Occasional
CUST_6193,2,Occasional
CUST_6194,4,Occasional
CUST_6196,2,Occasional
CUST_6198,5,Occasional
CUST_6199,4,Occasional
CUST_6201,3,Occasional
CUST_6202,3,Occasional
CUST_6203,2,Occasional
CUST_6205,2,Occasional
CUST_6206,5,Occasional
CUST_6207,1,One-time
CUST_6208,3,Occasional
CUST_6209,2,Occasional
CUST_6210,2,Occasional
CUST_6211,1,One-time
CUST_6212,3,Occasional
CUST_6213,2,Occasional
CUST_6214,1,One-time
CUST_6215,6,Frequent
CUST_6216,2,Occasional
CUST_6217,2,Occasional
CUST_6218,3,Occasional
CUST_6219,3,Occasional
CUST_6220,2,Occasional
CUST_6221,3,Occasional
CUST_6222,2,Occasional
CUST_6224,6,Frequent
CUST_6225,3,Occasional
CUST_6226,1,One-time
CUST_6227,1,One-time
CUST_6228,3,Occasional
CUST_6229,1,One-time
CUST_6231,5,Occasional
CUST_6233,3,Occasional
CUST_6234,3,Occasional
CUST_6235,1,One-time
CUST_6236,3,Occasional
CUST_6237,3,Occasional
CUST_6238,2,Occasional
CUST_6239,1,One-time
CUST_6240,1,One-time
CUST_6241,2,Occasional
CUST_6242,1,One-time
CUST_6243,3,Occasional
CUST_6244,2,Occasional
CUST_6245,3,Occasional
CUST_6246,4,Occasional
CUST_6247,2,Occasional
CUST_6248,2,Occasional
CUST_6249,3,Occasional
CUST_6250,5,Occasional
CUST_6251,3,Occasional
CUST_6252,1,One-time
CUST_6253,4,Occasional
CUST_6254,5,Occasional
CUST_6256,1,One-time
CUST_6257,2,Occasional
CUST_6258,1,One-time
CUST_6259,3,Occasional
CUST_6260,3,Occasional
CUST_6261,3,Occasional
CUST_6262,3,Occasional
CUST_6263,2,Occasional
CUST_6265,2,Occasional
CUST_6266,1,One-time
CUST_6267,2,Occasional
CUST_6268,2,Occasional
CUST_6269,7,Frequent
CUST_6270,2,Occasional
CUST_6271,2,Occasional
CUST_6272,5,Occasional
CUST_6273,4,Occasional
CUST_6274,2,Occasional
CUST_6276,2,Occasional
CUST_6277,2,Occasional
CUST_6278,1,One-time
CUST_6279,3,Occasional
CUST_6280,3,Occasional
CUST_6281,4,Occasional
CUST_6282,2,Occasional
CUST_6283,2,Occasional
CUST_6284,1,One-time
CUST_6285,5,Occasional
CUST_6286,3,Occasional
CUST_6287,1,One-time
CUST_6288,3,Occasional
CUST_6289,4,Occasional
CUST_6290,1,One-time
CUST_6291,2,Occasional
CUST_6292,4,Occasional
CUST_6293,2,Occasional
CUST_6294,1,One-time
CUST_6295,2,Occasional
CUST_6296,5,Occasional
CUST_6297,2,Occasional
CUST_6298,4,Occasional
CUST_6299,2,Occasional
CUST_6300,1,One-time
CUST_6301,4,Occasional
CUST_6302,2,Occasional
CUST_6303,3,Occasional
CUST_6304,3,Occasional
CUST_6305,1,One-time
CUST_6306,1,One-time
CUST_6307,4,Occasional
CUST_6308,2,Occasional
CUST_6309,3,Occasional
CUST_6310,1,One-time
CUST_6311,2,Occasional
CUST_6312,2,Occasional
CUST_6313,3,Occasional
CUST_6314,5,Occasional
CUST_6315,2,Occasional
CUST_6316,2,Occasional
CUST_6317,3,Occasional
CUST_6318,3,Occasional
CUST_6319,2,Occasional
CUST_6320,3,Occasional
CUST_6321,1,One-time
CUST_6322,1,One-time
CUST_6323,2,Occasional
CUST_6324,1,One-time
CUST_6325,3,Occasional
CUST_6326,3,Occasional
CUST_6327,2,Occasional
CUST_6328,4,Occasional
CUST_6329,1,One-time
CUST_6330,2,Occasional
CUST_6331,3,Occasional
CUST_6332,4,Occasional
CUST_6333,1,One-time
CUST_6335,2,Occasional
CUST_6336,2,Occasional
CUST_6337,2,Occasional
CUST_6338,1,One-time
CUST_6339,2,Occasional
CUST_6340,3,Occasional
CUST_6341,2,Occasional
CUST_6342,1,One-time
CUST_6343,4,Occasional
CUST_6344,2,Occasional
CUST_6345,2,Occasional
CUST_6346,1,One-time
CUST_6347,2,Occasional
CUST_6348,1,One-time
CUST_6349,3,Occasional
CUST_6350,3,Occasional
CUST_6351,6,Frequent
CUST_6352,4,Occasional
CUST_6353,4,Occasional
CUST_6354,2,Occasional
CUST_6355,5,Occasional
CUST_6356,3,Occasional
CUST_6358,2,Occasional
CUST_6359,7,Frequent
CUST_6361,3,Occasional
CUST_6362,5,Occasional
CUST_6363,6,Frequent
CUST_6364,4,Occasional
CUST_6365,2,Occasional
CUST_6366,1,One-time
CUST_6367,1,One-time
CUST_6368,3,Occasional
CUST_6369,2,Occasional
CUST_6370,2,Occasional
CUST_6371,3,Occasional
CUST_6372,3,Occasional
CUST_6373,2,Occasional
CUST_6374,1,One-time
CUST_6375,6,Frequent
CUST_6376,2,Occasional
CUST_6377,2,Occasional
CUST_6378,1,One-time
CUST_6379,1,One-time
CUST_6381,3,Occasional
CUST_6382,2,Occasional
CUST_6383,4,Occasional
CUST_6384,6,Frequent
CUST_6385,4,Occasional
CUST_6386,2,Occasional
CUST_6387,3,Occasional
CUST_6388,2,Occasional
CUST_6389,2,Occasional
CUST_6393,1,One-time
CUST_6394,2,Occasional
CUST_6395,3,Occasional
CUST_6396,1,One-time
CUST_6397,2,Occasional
CUST_6398,1,One-time
CUST_6399,1,One-time
CUST_6400,3,Occasional
CUST_6401,2,Occasional
CUST_6403,2,Occasional
CUST_6404,2,Occasional
CUST_6405,1,One-time
CUST_6407,2,Occasional
CUST_6409,6,Frequent
CUST_6410,4,Occasional
CUST_6411,2,Occasional
CUST_6412,3,Occasional
CUST_6413,3,Occasional
CUST_6415,3,Occasional
CUST_6416,4,Occasional
CUST_6417,2,Occasional
CUST_6418,1,One-time
CUST_6419,3,Occasional
CUST_6420,3,Occasional
CUST_6421,6,Frequent
CUST_6422,1,One-time
CUST_6423,3,Occasional
CUST_6424,5,Occasional
CUST_6425,3,Occasional
CUST_6426,4,Occasional
CUST_6427,5,Occasional
CUST_6428,3,Occasional
CUST_6429,2,Occasional
CUST_6430,1,One-time
CUST_6431,5,Occasional
CUST_6432,5,Occasional
CUST_6434,3,Occasional
CUST_6435,4,Occasional
CUST_6436,1,One-time
CUST_6437,3,Occasional
CUST_6438,1,One-time
CUST_6439,2,Occasional
CUST_6440,3,Occasional
CUST_6441,1,One-time
CUST_6442,2,Occasional
CUST_6443,1,One-time
CUST_6444,4,Occasional
CUST_6446,3,Occasional
CUST_6447,2,Occasional
CUST_6449,3,Occasional
CUST_6450,2,Occasional
CUST_6451,2,Occasional
CUST_6452,2,Occasional
CUST_6453,1,One-time
CUST_6454,2,Occasional
CUST_6455,1,One-time
CUST_6456,4,Occasional
CUST_6458,2,Occasional
CUST_6459,1,One-time
CUST_6460,7,Frequent
CUST_6461,3,Occasional
CUST_6462,1,One-time
CUST_6463,3,Occasional
CUST_6464,4,Occasional
CUST_6465,3,Occasional
CUST_6467,4,Occasional
CUST_6468,7,Frequent
CUST_6469,2,Occasional
CUST_6470,1,One-time
CUST_6471,1,One-time
CUST_6472,3,Occasional
CUST_6473,4,Occasional
CUST_6475,1,One-time
CUST_6476,2,Occasional
CUST_6477,3,Occasional
CUST_6478,1,One-time
CUST_6480,3,Occasional
CUST_6481,3,Occasional
CUST_6482,2,Occasional
CUST_6483,3,Occasional
CUST_6484,2,Occasional
CUST_6486,4,Occasional
CUST_6487,1,One-time
CUST_6488,5,Occasional
CUST_6489,3,Occasional
CUST_6490,3,Occasional
CUST_6491,3,Occasional
CUST_6492,2,Occasional
CUST_6493,1,One-time
CUST_6494,1,One-time
CUST_6495,2,Occasional
CUST_6496,4,Occasional
CUST_6497,1,One-time
CUST_6498,1,One-time
CUST_6499,4,Occasional
CUST_6500,2,Occasional
CUST_6502,2,Occasional
CUST_6503,3,Occasional
CUST_6504,2,Occasional
CUST_6506,1,One-time
CUST_6507,4,Occasional
CUST_6508,2,Occasional
CUST_6509,1,One-time
CUST_6511,3,Occasional
CUST_6513,1,One-time
CUST_6514,4,Occasional
CUST_6515,2,Occasional
CUST_6516,2,Occasional
CUST_6517,2,Occasional
CUST_6518,4,Occasional
CUST_6521,2,Occasional
CUST_6522,1,One-time
CUST_6523,4,Occasional
CUST_6524,1,One-time
CUST_6525,2,Occasional
CUST_6526,4,Occasional
CUST_6527,9,Frequent
CUST_6528,3,Occasional
CUST_6529,4,Occasional
CUST_6530,4,Occasional
CUST_6531,3,Occasional
CUST_6532,3,Occasional
CUST_6533,4,Occasional
CUST_6534,3,Occasional
CUST_6535,6,Frequent
CUST_6536,3,Occasional
CUST_6537,1,One-time
CUST_6538,2,Occasional
CUST_6539,1,One-time
CUST_6540,1,One-time
CUST_6542,2,Occasional
CUST_6543,3,Occasional
CUST_6544,4,Occasional
CUST_6545,2,Occasional
CUST_6546,3,Occasional
CUST_6547,2,Occasional
CUST_6548,2,Occasional
CUST_6549,4,Occasional
CUST_6551,1,One-time
CUST_6553,3,Occasional
CUST_6554,3,Occasional
CUST_6555,1,One-time
CUST_6556,4,Occasional
CUST_6557,1,One-time
CUST_6558,2,Occasional
CUST_6559,1,One-time
CUST_6562,3,Occasional
CUST_6563,2,Occasional
CUST_6564,2,Occasional
CUST_6565,3,Occasional
CUST_6566,1,One-time
CUST_6567,7,Frequent
CUST_6568,2,Occasional
CUST_6569,6,Frequent
CUST_6570,1,One-time
CUST_6571,2,Occasional
CUST_6572,2,Occasional
CUST_6573,5,Occasional
CUST_6574,2,Occasional
CUST_6575,4,Occasional
CUST_6576,2,Occasional
CUST_6577,1,One-time
CUST_6578,1,One-time
CUST_6579,1,One-time
CUST_6580,2,Occasional
CUST_6581,1,One-time
CUST_6582,7,Frequent
CUST_6583,2,Occasional
CUST_6584,1,One-time
CUST_6585,1,One-time
CUST_6586,2,Occasional
CUST_6588,2,Occasional
CUST_6589,2,Occasional
CUST_6590,1,One-time
CUST_6591,2,Occasional
